timestamp,TotalUptime,PanelYpTemperature,PanelYmTemperature,PanelXpTemperature,PanelXmTemperature,BatteryGGTemperature,MCUTemp
2022-02-09T07:57:32Z,2342425,-13.60000000000000075495165674510644748806953430175781250000,-2.00000000000000011102230246251565404236316680908203125000,-22.30000000000000123789867245704954257234930992126464843750,-4.90000000000000027200464103316335240378975868225097656250,-6.50000000000000036082248300317587563768029212951660156250,-7.30000000000000040523140398818213725462555885314941406250
2022-02-09T07:58:32Z,2342485,-12.30000000000000068278716014447127236053347587585449218750,-0.40000000000000002220446049250313080847263336181640625000,-20.90000000000000116018306073328858474269509315490722656250,-3.10000000000000017208456881689926376566290855407714843750,-6.00000000000000033306690738754696212708950042724609375000,-6.10000000000000033861802251067274482920765876770019531250
2022-02-09T07:59:32Z,2342545,-11.00000000000000061062266354383609723299741744995117187500,1.00000000000000005551115123125782702118158340454101562500,-19.50000000000000108246744900952762691304087638854980468750,-1.30000000000000007216449660063517512753605842590332031250,-5.40000000000000029976021664879226591438055038452148437500,-5.30000000000000029420910152566648321226239204406738281250
2022-02-09T08:00:32Z,2342605,-9.70000000000000053845816694320092210546135902404785156250,2.60000000000000014432899320127035025507211685180664062500,-18.00000000000000099920072216264088638126850128173828125000,0.40000000000000002220446049250313080847263336181640625000,-4.80000000000000026645352591003756970167160034179687500000,-4.00000000000000022204460492503130808472633361816406250000
2022-02-09T08:01:32Z,2342665,-8.30000000000000046074255521943996427580714225769042968750,4.30000000000000023869795029440865619108080863952636718750,-16.40000000000000091038288019262836314737796783447265625000,2.10000000000000011657341758564143674448132514953613281250,-4.20000000000000023314683517128287348896265029907226562500,-3.40000000000000018873791418627661187201738357543945312500
2022-02-09T08:02:32Z,2342725,-6.80000000000000037747582837255322374403476715087890625000,5.80000000000000032196467714129539672285318374633789062500,-14.90000000000000082711615334574162261560559272766113281250,3.60000000000000019984014443252817727625370025634765625000,-3.60000000000000019984014443252817727625370025634765625000,-2.30000000000000012767564783189300214871764183044433593750
2022-02-09T08:03:32Z,2342785,-5.30000000000000029420910152566648321226239204406738281250,7.20000000000000039968028886505635455250740051269531250000,-13.20000000000000073274719625260331667959690093994140625000,4.90000000000000027200464103316335240378975868225097656250,-3.00000000000000016653345369377348106354475021362304687500,-0.90000000000000004996003610813204431906342506408691406250
2022-02-09T08:04:32Z,2342845,-3.80000000000000021094237467877974268049001693725585937500,8.60000000000000047739590058881731238216161727905273437500,-11.50000000000000063837823915946501074358820915222167968750,6.10000000000000033861802251067274482920765876770019531250,-2.40000000000000013322676295501878485083580017089843750000,0.10000000000000000555111512312578270211815834045410156250
2022-02-09T08:05:32Z,2342905,-2.20000000000000012212453270876721944659948348999023437500,9.80000000000000054400928206632670480757951736450195312500,-9.80000000000000054400928206632670480757951736450195312500,7.10000000000000039412917374193057185038924217224121093750,-1.90000000000000010547118733938987134024500846862792968750,0.50000000000000002775557561562891351059079170227050781250
2022-02-09T08:06:32Z,2342965,-0.80000000000000004440892098500626161694526672363281250000,10.80000000000000059952043329758453182876110076904296875000,-8.10000000000000044964032497318839887157082557678222656250,7.90000000000000043853809472693683346733450889587402343750,-0.70000000000000003885780586188047891482710838317871093750,2.30000000000000012767564783189300214871764183044433593750
2022-02-09T09:31:40Z,2348073,-14.10000000000000078270723236073536099866032600402832031250,-4.60000000000000025535129566378600429743528366088867187500,-23.60000000000000131006316905768471769988536834716796875000,-5.30000000000000029420910152566648321226239204406738281250,-7.10000000000000039412917374193057185038924217224121093750,-8.40000000000000046629367034256574697792530059814453125000
2022-02-09T09:32:40Z,2348133,-12.90000000000000071609385088322596857324242591857910156250,-3.00000000000000016653345369377348106354475021362304687500,-22.30000000000000123789867245704954257234930992126464843750,-3.60000000000000019984014443252817727625370025634765625000,-6.50000000000000036082248300317587563768029212951660156250,-7.30000000000000040523140398818213725462555885314941406250
2022-02-09T09:33:40Z,2348193,-11.60000000000000064392935428259079344570636749267578125000,-1.40000000000000007771561172376095782965421676635742187500,-20.90000000000000116018306073328858474269509315490722656250,-1.90000000000000010547118733938987134024500846862792968750,-6.00000000000000033306690738754696212708950042724609375000,-6.20000000000000034416913763379852753132581710815429687500
2022-02-09T09:34:40Z,2348253,-10.40000000000000057731597280508140102028846740722656250000,0.10000000000000000555111512312578270211815834045410156250,-19.50000000000000108246744900952762691304087638854980468750,-0.20000000000000001110223024625156540423631668090820312500,-5.40000000000000029976021664879226591438055038452148437500,-5.20000000000000028865798640254070051014423370361328125000
2022-02-09T09:36:40Z,2348373,-7.70000000000000042743586448068526806309819221496582031250,3.30000000000000018318679906315082916989922523498535156250,-16.50000000000000091593399531575414584949612617492675781250,2.70000000000000014988010832439613295719027519226074218750,-4.20000000000000023314683517128287348896265029907226562500,-3.40000000000000018873791418627661187201738357543945312500
2022-02-09T09:37:40Z,2348433,-6.40000000000000035527136788005009293556213378906250000000,4.60000000000000025535129566378600429743528366088867187500,-15.00000000000000083266726846886740531772375106811523437500,3.80000000000000021094237467877974268049001693725585937500,-3.60000000000000019984014443252817727625370025634765625000,-2.10000000000000011657341758564143674448132514953613281250
2022-02-09T09:38:40Z,2348493,-5.10000000000000028310687127941491780802607536315917968750,5.70000000000000031641356201816961402073502540588378906250,-13.40000000000000074384942649885488208383321762084960937500,4.60000000000000025535129566378600429743528366088867187500,-3.00000000000000016653345369377348106354475021362304687500,-1.50000000000000008326672684688674053177237510681152343750
