timestamp,TotalUptime,PanelYpTemperature,PanelYmTemperature,PanelXpTemperature,PanelXmTemperature,BatteryGGTemperature,MCUTemp
2022-02-26T12:33:33Z,3827684,16.00000000000000088817841970012523233890533447265625000000,14.80000000000000082156503822261583991348743438720703125000,12.50000000000000069388939039072283776476979255676269531250,10.60000000000000058841820305133296642452478408813476562500,8.10000000000000044964032497318839887157082557678222656250,12.40000000000000068833827526759705506265163421630859375000
2022-02-26T12:33:33Z,3827684,16.00000000000000088817841970012523233890533447265625000000,14.80000000000000082156503822261583991348743438720703125000,12.50000000000000069388939039072283776476979255676269531250,10.60000000000000058841820305133296642452478408813476562500,8.10000000000000044964032497318839887157082557678222656250,12.40000000000000068833827526759705506265163421630859375000
2022-02-26T12:32:33Z,3827624,15.00000000000000083266726846886740531772375106811523437500,15.30000000000000084932061383824475342407822608947753906250,12.00000000000000066613381477509392425417900085449218750000,10.10000000000000056066262743570405291393399238586425781250,7.50000000000000041633363423443370265886187553405761718750,12.30000000000000068278716014447127236053347587585449218750
2022-02-26T12:31:33Z,3827564,14.80000000000000082156503822261583991348743438720703125000,14.40000000000000079936057773011270910501480102539062500000,11.20000000000000062172489379008766263723373413085937500000,10.30000000000000057176485768195561831817030906677246093750,6.90000000000000038302694349567900644615292549133300781250,11.60000000000000064392935428259079344570636749267578125000
2022-02-26T12:31:33Z,3827564,14.80000000000000082156503822261583991348743438720703125000,14.40000000000000079936057773011270910501480102539062500000,11.20000000000000062172489379008766263723373413085937500000,10.30000000000000057176485768195561831817030906677246093750,6.90000000000000038302694349567900644615292549133300781250,11.60000000000000064392935428259079344570636749267578125000
2022-02-26T12:31:33Z,3827564,14.80000000000000082156503822261583991348743438720703125000,14.40000000000000079936057773011270910501480102539062500000,11.20000000000000062172489379008766263723373413085937500000,10.30000000000000057176485768195561831817030906677246093750,6.90000000000000038302694349567900644615292549133300781250,11.60000000000000064392935428259079344570636749267578125000
2022-02-26T12:30:33Z,3827504,13.80000000000000076605388699135801289230585098266601562500,14.90000000000000082711615334574162261560559272766113281250,10.40000000000000057731597280508140102028846740722656250000,9.60000000000000053290705182007513940334320068359375000000,6.30000000000000034972025275692431023344397544860839843750,10.60000000000000058841820305133296642452478408813476562500
2022-02-24T12:56:26Z,3656272,14.40000000000000079936057773011270910501480102539062500000,13.10000000000000072719608112947753397747874259948730468750,10.00000000000000055511151231257827021181583404541015625000,8.50000000000000047184478546569152968004345893859863281250,4.60000000000000025535129566378600429743528366088867187500,10.00000000000000055511151231257827021181583404541015625000
2022-02-24T12:55:25Z,3656212,12.80000000000000071054273576010018587112426757812500000000,13.80000000000000076605388699135801289230585098266601562500,9.10000000000000050515147620444622589275240898132324218750,7.70000000000000042743586448068526806309819221496582031250,4.60000000000000025535129566378600429743528366088867187500,9.40000000000000052180482157382357399910688400268554687500
2022-02-21T12:05:13Z,3394021,14.00000000000000077715611723760957829654216766357421875000,19.60000000000000108801856413265340961515903472900390625000,12.40000000000000068833827526759705506265163421630859375000,18.90000000000000104916075827077293070033192634582519531250,10.40000000000000057731597280508140102028846740722656250000,13.80000000000000076605388699135801289230585098266601562500
2022-02-21T12:04:13Z,3393961,13.60000000000000075495165674510644748806953430175781250000,18.90000000000000104916075827077293070033192634582519531250,11.80000000000000065503158452884235884994268417358398437500,18.90000000000000104916075827077293070033192634582519531250,9.90000000000000054956039718945248750969767570495605468750,13.50000000000000074940054162198066478595137596130371093750
2022-02-21T12:02:13Z,3393841,12.10000000000000067168492989821970695629715919494628906250,18.60000000000000103250741290139558259397745132446289062500,10.10000000000000056066262743570405291393399238586425781250,17.70000000000000098254737679326353827491402626037597656250,9.90000000000000054956039718945248750969767570495605468750,12.80000000000000071054273576010018587112426757812500000000
2022-02-20T12:16:28Z,3308300,12.10000000000000067168492989821970695629715919494628906250,17.90000000000000099364960703951510367915034294128417968750,8.60000000000000047739590058881731238216161727905273437500,14.80000000000000082156503822261583991348743438720703125000,7.50000000000000041633363423443370265886187553405761718750,11.50000000000000063837823915946501074358820915222167968750
2022-02-20T12:15:28Z,3308240,11.40000000000000063282712403633922804147005081176757812500,17.80000000000000098809849191638932097703218460083007812500,7.80000000000000043298697960381105076521635055541992187500,14.50000000000000080491169285323849180713295936584472656250,7.50000000000000041633363423443370265886187553405761718750,11.50000000000000063837823915946501074358820915222167968750
2022-02-20T12:15:28Z,3308240,11.40000000000000063282712403633922804147005081176757812500,17.80000000000000098809849191638932097703218460083007812500,7.80000000000000043298697960381105076521635055541992187500,14.50000000000000080491169285323849180713295936584472656250,7.50000000000000041633363423443370265886187553405761718750,11.50000000000000063837823915946501074358820915222167968750
2022-02-20T12:14:28Z,3308180,10.80000000000000059952043329758453182876110076904296875000,17.60000000000000097699626167013775557279586791992187500000,6.90000000000000038302694349567900644615292549133300781250,14.10000000000000078270723236073536099866032600402832031250,6.90000000000000038302694349567900644615292549133300781250,10.90000000000000060507154842071031453087925910949707031250
2022-02-18T12:44:13Z,3137179,16.80000000000000093258734068513149395585060119628906250000,17.40000000000000096589403142388619016855955123901367187500,13.40000000000000074384942649885488208383321762084960937500,11.80000000000000065503158452884235884994268417358398437500,8.10000000000000044964032497318839887157082557678222656250,13.20000000000000073274719625260331667959690093994140625000
2022-02-18T12:42:13Z,3137059,14.80000000000000082156503822261583991348743438720703125000,16.40000000000000091038288019262836314737796783447265625000,11.10000000000000061617377866696187993511557579040527343750,11.00000000000000061062266354383609723299741744995117187500,6.90000000000000038302694349567900644615292549133300781250,12.20000000000000067723604502134548965841531753540039062500
