timestamp,TotalUptime,BootCounter,MCUTemp,Temperature
2022-01-25T09:42:45Z,974220,206,-2.20000000000000012212453270876721944659948348999023437500,0E-56
2022-01-25T09:40:45Z,974100,206,-3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-01-25T09:40:45Z,974100,206,-3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-01-25T09:39:45Z,974040,206,-3.10000000000000017208456881689926376566290855407714843750,0E-56
2022-01-25T09:37:46Z,973919,206,-3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-01-25T02:55:45Z,949800,206,9.30000000000000051625370645069779129698872566223144531250,0E-56
2022-01-25T02:54:45Z,949740,206,10.20000000000000056621374255882983561605215072631835937500,0E-56
2022-01-24T22:55:34Z,935399,205,7.50000000000000041633363423443370265886187553405761718750,0E-56
2022-01-24T20:38:18Z,927180,203,5.10000000000000028310687127941491780802607536315917968750,0E-56
2022-01-24T20:38:18Z,927180,203,5.10000000000000028310687127941491780802607536315917968750,0E-56
2022-01-24T20:36:18Z,927060,203,6.70000000000000037192471324942744104191660881042480468750,0E-56
2022-01-24T13:56:44Z,903180,201,21.70000000000000120459198171829484635964035987854003906250,0E-56
2022-01-24T13:55:44Z,903120,201,21.90000000000000121569421196454641176387667655944824218750,0E-56
2022-01-24T13:50:44Z,902820,201,21.40000000000000118793863634891749825328588485717773437500,0E-56
2022-01-24T09:53:25Z,888600,199,-4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-01-24T02:49:45Z,863280,195,21.70000000000000120459198171829484635964035987854003906250,0E-56
2022-01-24T02:46:45Z,863100,195,21.50000000000000119348975147204328095540404319763183593750,0E-56
2022-01-24T01:36:37Z,858900,194,5.00000000000000027755575615628913510590791702270507812500,0E-56
2022-01-23T19:18:01Z,836520,190,2.50000000000000013877787807814456755295395851135253906250,0E-56
2022-01-23T19:17:01Z,836460,190,3.30000000000000018318679906315082916989922523498535156250,0E-56
2022-01-23T16:29:53Z,826500,189,-4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-01-23T14:56:44Z,820980,188,-4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-01-23T14:55:44Z,820920,188,-4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-01-23T13:41:36Z,816600,187,8.90000000000000049404924595819466048851609230041503906250,0E-56
2022-01-23T13:40:36Z,816540,187,8.40000000000000046629367034256574697792530059814453125000,0E-56
2022-01-23T10:09:21Z,804060,185,-4.20000000000000023314683517128287348896265029907226562500,0E-56
2022-01-23T08:31:12Z,798240,184,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-01-23T03:22:38Z,779940,180,6.20000000000000034416913763379852753132581710815429687500,0E-56
2022-01-23T03:21:38Z,779880,180,7.00000000000000038857805861880478914827108383178710937500,0E-56
2022-01-22T22:39:15Z,763200,176,5.10000000000000028310687127941491780802607536315917968750,0E-56
2022-01-22T22:35:15Z,762960,176,8.90000000000000049404924595819466048851609230041503906250,0E-56
2022-01-22T14:22:37Z,733980,155,20.10000000000000111577413974828232312574982643127441406250,0E-56
2022-01-22T10:23:17Z,719940,136,-4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-01-22T10:22:17Z,719879,136,-4.70000000000000026090241078691178699955344200134277343750,0E-56
2022-01-21T21:16:06Z,673800,46,5.50000000000000030531133177191804861649870872497558593750,0E-56
2022-01-21T21:14:06Z,673680,46,7.10000000000000039412917374193057185038924217224121093750,0E-56
2022-01-20T19:50:48Z,584700,89,7.20000000000000039968028886505635455250740051269531250000,0E-56
2022-01-20T18:40:48Z,580500,89,-6.10000000000000033861802251067274482920765876770019531250,0E-56
2022-01-20T09:08:54Z,547380,247,-6.60000000000000036637359812630165833979845046997070312500,0E-56
2022-01-20T05:33:33Z,535019,212,7.80000000000000043298697960381105076521635055541992187500,0E-56
2022-01-20T02:59:25Z,525960,199,-1.90000000000000010547118733938987134024500846862792968750,0E-56
2022-01-20T02:58:25Z,525900,199,-2.50000000000000013877787807814456755295395851135253906250,0E-56
2022-01-20T02:55:25Z,525720,199,-4.50000000000000024980018054066022159531712532043457031250,0E-56
2022-01-19T09:17:45Z,464760,35,-7.00000000000000038857805861880478914827108383178710937500,0E-56
2022-01-17T20:33:30Z,338940,223,2.60000000000000014432899320127035025507211685180664062500,0E-56
2022-01-17T20:33:30Z,338940,223,2.60000000000000014432899320127035025507211685180664062500,0E-56
2022-01-17T20:33:25Z,338940,223,2.60000000000000014432899320127035025507211685180664062500,0E-56
2022-01-17T18:57:22Z,333480,204,3.30000000000000018318679906315082916989922523498535156250,0E-56
2022-01-17T16:11:01Z,323760,183,-6.70000000000000037192471324942744104191660881042480468750,0E-56
2022-01-15T20:56:00Z,174780,254,4.50000000000000024980018054066022159531712532043457031250,0E-56
2022-01-15T13:45:29Z,150000,182,3.80000000000000021094237467877974268049001693725585937500,0E-56
