timestamp,TotalUptime,PanelYpTemperature,PanelYmTemperature,PanelXpTemperature,PanelXmTemperature,BatteryGGTemperature,MCUTemp
2022-03-05T02:20:04Z,4395604,-23.20000000000000128785870856518158689141273498535156250000,-24.40000000000000135447209004269097931683063507080078125000,-23.80000000000000132116539930393628310412168502807617187500,-21.80000000000000121014309684142062906175851821899414062500,-4.20000000000000023314683517128287348896265029907226562500,-11.30000000000000062727600891321344533935189247131347656250
2022-03-05T02:19:04Z,4395544,-22.30000000000000123789867245704954257234930992126464843750,-23.70000000000000131561428418081050040200352668762207031250,-22.70000000000000126010313294955267338082194328308105468750,-21.10000000000000117128529097954015014693140983581542968750,-3.00000000000000016653345369377348106354475021362304687500,-10.70000000000000059396931817445874912664294242858886718750
2022-02-25T10:55:50Z,3735429,4.60000000000000025535129566378600429743528366088867187500,6.50000000000000036082248300317587563768029212951660156250,0.30000000000000001665334536937734810635447502136230468750,0.50000000000000002775557561562891351059079170227050781250,-1.30000000000000007216449660063517512753605842590332031250,2.30000000000000012767564783189300214871764183044433593750
2022-02-22T20:41:24Z,3511390,-24.60000000000000136557432028894254472106695175170898437500,-24.20000000000000134336985979643941391259431838989257812500,-25.50000000000000141553435639707458904013037681579589843750,-20.00000000000000111022302462515654042363166809082031250000,-3.60000000000000019984014443252817727625370025634765625000,-11.20000000000000062172489379008766263723373413085937500000
2022-02-19T15:25:02Z,3233221,-1.30000000000000007216449660063517512753605842590332031250,8.90000000000000049404924595819466048851609230041503906250,-9.10000000000000050515147620444622589275240898132324218750,4.10000000000000022759572004815709078684449195861816406250,-2.40000000000000013322676295501878485083580017089843750000,0.60000000000000003330669073875469621270895004272460937500
2022-02-19T15:24:02Z,3233161,-2.40000000000000013322676295501878485083580017089843750000,7.80000000000000043298697960381105076521635055541992187500,-10.70000000000000059396931817445874912664294242858886718750,3.50000000000000019428902930940239457413554191589355468750,-3.00000000000000016653345369377348106354475021362304687500,-0.10000000000000000555111512312578270211815834045410156250
2022-02-01T00:35:15Z,1624739,16.60000000000000092148511043887992855161428451538085937500,19.40000000000000107691633388640184421092271804809570312500,13.40000000000000074384942649885488208383321762084960937500,16.90000000000000093813845580825727665796875953674316406250,9.90000000000000054956039718945248750969767570495605468750,14.40000000000000079936057773011270910501480102539062500000
2022-01-30T10:10:54Z,1486488,-9.30000000000000051625370645069779129698872566223144531250,5.30000000000000029420910152566648321226239204406738281250,-14.20000000000000078825834748386114370077848434448242187500,7.10000000000000039412917374193057185038924217224121093750,14.50000000000000080491169285323849180713295936584472656250,-1.60000000000000008881784197001252323389053344726562500000
2022-01-27T14:52:53Z,1244209,14.60000000000000081046280797636427450925111770629882812500,14.10000000000000078270723236073536099866032600402832031250,15.80000000000000087707618945387366693466901779174804687500,16.60000000000000092148511043887992855161428451538085937500,22.20000000000000123234755733392375987023115158081054687500,20.90000000000000116018306073328858474269509315490722656250
2022-01-26T20:10:49Z,1176889,-17.90000000000000099364960703951510367915034294128417968750,-17.80000000000000098809849191638932097703218460083007812500,-18.40000000000000102140518265514401718974113464355468750000,-14.00000000000000077715611723760957829654216766357421875000,2.80000000000000015543122344752191565930843353271484375000,-4.90000000000000027200464103316335240378975868225097656250
2022-01-26T07:51:48Z,1132549,-11.10000000000000061617377866696187993511557579040527343750,5.30000000000000029420910152566648321226239204406738281250,-15.70000000000000087152507433074788423255085945129394531250,8.80000000000000048849813083506887778639793395996093750000,-1.90000000000000010547118733938987134024500846862792968750,-2.50000000000000013877787807814456755295395851135253906250
2022-01-26T05:52:48Z,1125409,-15.30000000000000084932061383824475342407822608947753906250,-15.60000000000000086597395920762210153043270111083984375000,-15.60000000000000086597395920762210153043270111083984375000,-12.20000000000000067723604502134548965841531753540039062500,4.60000000000000025535129566378600429743528366088867187500,-2.60000000000000014432899320127035025507211685180664062500
2022-01-25T02:55:46Z,1028390,-16.90000000000000093813845580825727665796875953674316406250,-17.50000000000000097144514654701197287067770957946777343750,-17.30000000000000096034291630076040746644139289855957031250,-14.30000000000000079380946260698692640289664268493652343750,2.80000000000000015543122344752191565930843353271484375000,-4.80000000000000026645352591003756970167160034179687500000
2022-01-24T13:53:45Z,981471,15.90000000000000088262730457699944963678717613220214843750,17.40000000000000096589403142388619016855955123901367187500,15.50000000000000086042284408449631882831454277038574218750,17.90000000000000099364960703951510367915034294128417968750,18.60000000000000103250741290139558259397745132446289062500,20.20000000000000112132525487140810582786798477172851562500
2022-01-23T14:57:45Z,898914,-1.90000000000000010547118733938987134024500846862792968750,9.30000000000000051625370645069779129698872566223144531250,-9.30000000000000051625370645069779129698872566223144531250,6.80000000000000037747582837255322374403476715087890625000,-1.30000000000000007216449660063517512753605842590332031250,1.00000000000000005551115123125782702118158340454101562500
2022-01-20T21:28:04Z,663142,-19.30000000000000107136521876327606150880455970764160156250,-21.00000000000000116573417585641436744481325149536132812500,-19.60000000000000108801856413265340961515903472900390625000,-18.40000000000000102140518265514401718974113464355468750000,-0.10000000000000000555111512312578270211815834045410156250,-7.50000000000000041633363423443370265886187553405761718750
2022-01-20T02:59:26Z,596628,5.60000000000000031086244689504383131861686706542968750000,10.80000000000000059952043329758453182876110076904296875000,1.20000000000000006661338147750939242541790008544921875000,5.30000000000000029420910152566648321226239204406738281250,0.50000000000000002775557561562891351059079170227050781250,5.00000000000000027755575615628913510590791702270507812500
